Numero Veiculo,Placa,Tipo de Veiculo,Data,Km Percorrido,Diesel,Km Diesel,Motor,Km Motor,Dies Mot,Custo Combustivel
146008,RIV1J01,5 - URBANO COM AR,1-Jul-24,9592,2849.6,3.37,2,479600,142478,16926.62
146008,RIV1J01,5 - URBANO COM AR,1-Oct-24,11517,3589.3,3.21,2,5758,1795,21320.44
146010,KZO6I36,5 - URBANO COM AR,1-Jan-25,13090,4094.9,3.2,2,6545,2047,24323.71
146010,KZO6I36,5 - URBANO COM AR,1-Jun-24,11554,3456.1,3.34,2,577700,172807,20529.23
146010,KZO6I36,5 - URBANO COM AR,1-Aug-24,11825,3515.9,3.36,2,591250,175797,20884.45
146010,KZO6I36,5 - URBANO COM AR,1-Oct-24,12230,3887.6,3.15,2,6115,1944,23092.34
146011,KZO6I35,5 - URBANO COM AR,1-May-24,8904,3025.5,2.94,2,445200,151275,17971.47
146015,RKV9E78,5 - URBANO COM AR,1-May-24,9267,3216.8,2.88,2,463350,160842,19107.79
146015,RKV9E78,5 - URBANO COM AR,1-Sep-24,8284,2908.1,2.85,2,4142,1454,17274.11
146017,RIV1I99,5 - URBANO COM AR,1-Jan-24,10578,3541.2,2.99,2,528900,177058,21034.73
146017,RIV1I99,5 - URBANO COM AR,1-Apr-24,8942,2916,3.07,2,447100,145801,17321.04
146017,RIV1I99,5 - URBANO COM AR,1-Jun-24,9901,2985.4,3.32,2,495050,149269,17733.28
146017,RIV1I99,5 - URBANO COM AR,1-Oct-24,11696,3692.4,3.17,2,5848,1846,21932.86
146018,RIU5J52,5 - URBANO COM AR,1-Jan-24,11860,3868.6,3.07,2,593000,193429,22979.48
146018,RIU5J52,5 - URBANO COM AR,1-Feb-24,9768,3176.9,3.07,2,488400,158847,18870.79
146018,RIU5J52,5 - URBANO COM AR,1-Jun-24,9885,3060.9,3.23,2,494250,153047,18181.75
146018,RIU5J52,5 - URBANO COM AR,1-Nov-24,10485,3298.2,3.18,2,5242,1649,19591.31
146018,RIU5J52,5 - URBANO COM AR,1-Dec-24,9785,3140.1,3,2,5,1570,18652.19
146019,KRR6B23,5 - URBANO COM AR,1-Jan-24,7396,2455.5,3.01,2,369800,122777,14585.67
146019,KRR6B23,5 - URBANO COM AR,1-Feb-24,7396,2439.1,3.03,2,369800,121955,14488.25
146019,KRR6B23,5 - URBANO COM AR,1-Aug-24,9288,2855,3.25,2,464400,142750,16958.7
146019,KRR6B23,5 - URBANO COM AR,1-Nov-24,7489,2447.6,3.06,2,3744,1224,14538.74
146020,RKV9E76,5 - URBANO COM AR,1-Jan-25,7809,2753.8,2.84,2,3904,1377,16357.57
146020,RKV9E76,5 - URBANO COM AR,1-Feb-24,7998,2985.2,2.68,2,399900,149262,17732.09
146020,RKV9E76,5 - URBANO COM AR,1-Nov-24,8882,3093.2,2.87,2,4441,1547,18373.61
146021,SQW0G10,5 - URBANO COM AR,1-Feb-24,5376,1908.3,2.82,2,268800,95414,11335.3
146021,SQW0G10,5 - URBANO COM AR,1-Mar-24,12739,4187.9,3.04,2,636950,209393,24876.13
146021,SQW0G10,5 - URBANO COM AR,1-Aug-24,11859,3608.6,3.29,2,592950,180431,21435.08
146021,SQW0G10,5 - URBANO COM AR,1-Sep-24,10784,3590.9,3,2,5392,1795,21329.95
146022,RKV9E77,5 - URBANO COM AR,1-Mar-24,8729,3357,2.6,2,436450,167852,19940.58
146022,RKV9E77,5 - URBANO COM AR,1-Jun-24,7844,2731.9,2.87,2,392200,136593,16227.49
146022,RKV9E77,5 - URBANO COM AR,1-Sep-24,8343,2963.5,2.82,2,4172,1482,17603.19
146022,RKV9E77,5 - URBANO COM AR,1-Oct-24,9308,3368.5,2.76,2,4654,1684,20008.89
146022,RKV9E77,5 - URBANO COM AR,1-Dec-24,9753,3633.4,3,2,5,1817,21582.4
146023,SRJ3G24,5 - URBANO COM AR,1-Jan-25,8959,3654.4,2.45,2,4480,1827,21707.14
146023,SRJ3G24,5 - URBANO COM AR,1-May-24,8438,3490.8,2.42,2,421900,174539,20735.35
146023,SRJ3G24,5 - URBANO COM AR,1-Jul-24,8395,3475.6,2.42,2,419750,173779,20645.06
146024,KRY6A62,5 - URBANO COM AR,1-Sep-24,12720,4102.8,3,2,6360,2051,24370.63
146024,KRY6A62,5 - URBANO COM AR,1-Oct-24,13936,4407.8,3.16,2,6968,2204,26182.33
146024,KRY6A62,5 - URBANO COM AR,1-Nov-24,10565,3307.8,3.19,2,5282,1654,19648.33
146024,KRY6A62,5 - URBANO COM AR,1-Dec-24,10823,3295.9,3,2,5,1648,19577.65
146025,RKT9E97,5 - URBANO COM AR,1-Jan-25,7252,2574.6,2.82,2,3626,1287,15293.12
146025,RKT9E97,5 - URBANO COM AR,1-Aug-24,7366,2768.8,2.66,2,368300,138442,16446.67
146025,RKT9E97,5 - URBANO COM AR,1-Sep-24,7223,2653.6,2.72,2,3612,1327,15762.38
146025,RKT9E97,5 - URBANO COM AR,1-Dec-24,6909,2483.6,3,2,3,1242,14752.58
146028,LTQ9A88,5 - URBANO COM AR,1-Jan-24,7317,2758.1,2.65,2,365850,137904,16383.11
146028,LTQ9A88,5 - URBANO COM AR,1-Feb-24,7191,2844.9,2.53,2,359550,142246,16898.71
146028,LTQ9A88,5 - URBANO COM AR,1-May-24,7818,2990.3,2.61,2,390900,149517,17762.38
146028,LTQ9A88,5 - URBANO COM AR,1-Aug-24,7480,2660.8,2.81,2,374000,133042,15805.15
146028,LTQ9A88,5 - URBANO COM AR,1-Sep-24,7865,2852.6,2.76,2,3932,1426,16944.44
146030,RIO3G85,5 - URBANO COM AR,1-Jan-25,10037,3181.2,3.16,2,5018,1591,18896.33
146030,RIO3G85,5 - URBANO COM AR,1-Feb-24,8666,2875.8,3.01,2,433300,143792,17082.25
146030,RIO3G85,5 - URBANO COM AR,1-Mar-24,10054,3306.6,3.04,2,502700,165330,19641.2
146030,RIO3G85,5 - URBANO COM AR,1-Nov-24,9162,2694.7,3.4,2,4581,1347,16006.52
146030,RIO3G85,5 - URBANO COM AR,1-Dec-24,10086,3168.8,3,2,5,1584,18822.67
146031,RKR9H46,5 - URBANO COM AR,1-Feb-24,7337,2834.2,2.59,2,366850,141711,16835.15
146031,RKR9H46,5 - URBANO COM AR,1-Apr-24,7469,2944.1,2.54,2,373450,147204,17487.95
146031,RKR9H46,5 - URBANO COM AR,1-May-24,8148,3134.1,2.6,2,407400,156703,18616.55
146031,RKR9H46,5 - URBANO COM AR,1-Oct-24,8110,2935.7,2.76,2,4055,1468,17438.06
146033,RIO3G86,5 - URBANO COM AR,1-Jan-25,10607,3520.3,3.01,2,5304,1760,20910.58
146033,RIO3G86,5 - URBANO COM AR,1-Feb-24,5972,2301.2,2.6,2,298600,115060,13669.13
146038,RIO3G87,5 - URBANO COM AR,1-Jan-24,6277,2213.1,2.84,2,313850,110655,13145.81
146038,RIO3G87,5 - URBANO COM AR,1-Mar-24,9582,3067.9,3.12,2,479100,153396,18223.33
146038,RIO3G87,5 - URBANO COM AR,1-Jul-24,8333,2964,2.81,2,416650,148200,17606.16
146038,RIO3G87,5 - URBANO COM AR,1-Oct-24,11904,3815.2,3.12,2,5952,1908,22662.29
146038,RIO3G87,5 - URBANO COM AR,1-Nov-24,9489,2909.2,3.26,2,4744,1455,17280.65
146038,RIO3G87,5 - URBANO COM AR,1-Dec-24,8209,2482.2,3,2,4,1241,14744.27
146039,LRW2A21,5 - URBANO COM AR,1-Jan-25,9348,3173.1,2.95,2,4674,1587,18848.21
146039,LRW2A21,5 - URBANO COM AR,1-Feb-24,9494,3373.6,2.81,2,474700,168678,20039.18
146039,LRW2A21,5 - URBANO COM AR,1-Mar-24,10531,3598.5,2.93,2,526550,179926,21375.09
146039,LRW2A21,5 - URBANO COM AR,1-Dec-24,9187,3035.9,3,2,5,1518,18033.25
146040,KRR5F28,5 - URBANO COM AR,1-Jan-24,10941,3521.7,3.11,2,547050,176083,20918.9
146040,KRR5F28,5 - URBANO COM AR,1-May-24,9857,3302.7,2.98,2,492850,165133,19618.04
146040,KRR5F28,5 - URBANO COM AR,1-Jun-24,11909,3989,2.99,2,595450,199451,23694.66
146040,KRR5F28,5 - URBANO COM AR,1-Sep-24,11660,3971.1,2.94,2,5830,1986,23588.33
146040,KRR5F28,5 - URBANO COM AR,1-Nov-24,8802,3019.2,2.92,2,4401,1510,17934.05
146042,KXF7J62,5 - URBANO COM AR,1-Jan-25,13567,4379.2,3.1,2,6784,2190,26012.45
146042,KXF7J62,5 - URBANO COM AR,1-Feb-24,8731,2876.9,3.03,2,436550,143846,17088.79
146042,KXF7J62,5 - URBANO COM AR,1-Jul-24,13241,4025.8,3.29,2,662050,201291,23913.25
146042,KXF7J62,5 - URBANO COM AR,1-Aug-24,10398,3447.8,3.02,2,519900,172388,20479.93
146042,KXF7J62,5 - URBANO COM AR,1-Dec-24,8266,2654,3,2,4,1327,15764.76
146044,SQY5D90,5 - URBANO COM AR,1-Feb-24,8098,3575,2.27,2,404900,178748,21235.5
146044,SQY5D90,5 - URBANO COM AR,1-Jul-24,7792,3310.6,2.35,2,389600,165530,19664.96
146044,SQY5D90,5 - URBANO COM AR,1-Sep-24,8277,3119.5,2.65,2,4138,1560,18529.83
146045,LSQ9I22,5 - URBANO COM AR,1-Jan-24,10400,3312.1,3.14,2,520000,165605,19673.87
146045,LSQ9I22,5 - URBANO COM AR,1-Jan-25,10544,3532.5,2.98,2,5272,1766,20983.05
146045,LSQ9I22,5 - URBANO COM AR,1-Mar-24,11432,3810.1,3,2,571600,190507,22631.99
146045,LSQ9I22,5 - URBANO COM AR,1-Aug-24,11686,3688.9,3.17,2,584300,184447,21912.07
146045,LSQ9I22,5 - URBANO COM AR,1-Oct-24,14024,4651,3.02,2,7012,2326,27626.94
146045,LSQ9I22,5 - URBANO COM AR,1-Nov-24,11605,3879.1,2.99,2,5802,1940,23041.85
146046,KXF7J48,5 - URBANO COM AR,1-Jan-25,12643,4110.3,3.08,2,6322,2055,24415.18
146046,KXF7J48,5 - URBANO COM AR,1-May-24,11823,3878.5,3.05,2,591150,193924,23038.29
146046,KXF7J48,5 - URBANO COM AR,1-Aug-24,12074,3793.6,3.18,2,603700,189680,22533.98
146046,KXF7J48,5 - URBANO COM AR,1-Sep-24,11083,3766,2.94,2,5542,1883,22370.04
146049,LMV3F20,5 - URBANO COM AR,1-Jan-24,5112,1908.8,2.68,2,255600,95438,11338.27
146049,LMV3F20,5 - URBANO COM AR,1-Apr-24,8087,3064.1,2.64,2,404350,153207,18200.75
146049,LMV3F20,5 - URBANO COM AR,1-Sep-24,7358,2618.1,2.81,2,3679,1309,15551.51
146049,LMV3F20,5 - URBANO COM AR,1-Nov-24,7390,2652.7,2.79,2,3695,1326,15757.04
146050,KRY6885,5 - URBANO COM AR,1-Jan-24,7774,3092,2.51,2,388700,154601,18366.48
146050,KRY6885,5 - URBANO COM AR,1-Feb-24,6793,2979.8,2.28,2,339650,148989,17700.01
146050,KRY6885,5 - URBANO COM AR,1-Jun-24,7218,2764,2.61,2,360900,138199,16418.16
146052,RJF5H69,5 - URBANO COM AR,1-Feb-24,16696,4805.9,3.47,2,834800,240293,28547.05
146052,RJF5H69,5 - URBANO COM AR,1-Jul-24,5899,1714.2,3.44,2,294950,85710,10182.35
146054,RJF5H67,5 - URBANO COM AR,1-Feb-24,13255,4376.9,3.03,2,662750,218845,25998.79
146055,SRP3E83,5 - URBANO COM AR,1-Jan-25,8467,3194.7,2.65,2,4234,1597,18976.52
146055,SRP3E83,5 - URBANO COM AR,1-Mar-24,7877,3283.4,2.4,2,393850,164170,19503.4
146055,SRP3E83,5 - URBANO COM AR,1-Jul-24,6324,2450.1,2.58,2,316200,122505,14553.59
146057,SRD9C78,5 - URBANO COM AR,1-Jan-25,11064,3534.7,3.13,2,5532,1767,20996.12
146057,SRD9C78,5 - URBANO COM AR,1-Jul-24,6636,1804.5,3.68,2,331800,90226,10718.73
146057,SRD9C78,5 - URBANO COM AR,1-Oct-24,10105,3066.1,3.3,2,5052,1533,18212.63
146057,SRD9C78,5 - URBANO COM AR,1-Nov-24,12484,3522.4,3.54,2,6242,1761,20923.06
146058,LMV3F18,5 - URBANO COM AR,1-Jan-24,8060,3087.1,2.61,2,403000,154353,18337.37
146058,LMV3F18,5 - URBANO COM AR,1-Jan-25,7825,2841.1,2.75,2,3912,1421,16876.13
146058,LMV3F18,5 - URBANO COM AR,1-Feb-24,7462,2924.9,2.55,2,373100,146243,17373.91
146058,LMV3F18,5 - URBANO COM AR,1-Aug-24,7826,2829.7,2.77,2,391300,141485,16808.42
146058,LMV3F18,5 - URBANO COM AR,1-Sep-24,8889,3147.6,2.82,2,4444,1574,18696.74
146058,LMV3F18,5 - URBANO COM AR,1-Oct-24,8837,3235.6,2.73,2,4418,1618,19219.46
146058,LMV3F18,5 - URBANO COM AR,1-Nov-24,7827,2916,2.68,2,3914,1458,17321.04
146060,SRB8I88,5 - URBANO COM AR,1-Jun-24,7377,2740.5,2.69,2,368850,137023,16278.57
146060,SRB8I88,5 - URBANO COM AR,1-Jul-24,8366,2944,2.84,2,418300,147199,17487.36
146060,SRB8I88,5 - URBANO COM AR,1-Aug-24,7576,2707.4,2.8,2,378800,135371,16081.96
146061,RJF5H52,5 - URBANO COM AR,1-Apr-24,17082,4935.9,3.46,2,854100,246797,29319.25
146061,RJF5H52,5 - URBANO COM AR,1-Jun-24,17370,4858.7,3.58,2,868500,242934,28860.68
146061,RJF5H52,5 - URBANO COM AR,1-Jul-24,18793,5234.7,3.59,2,939650,261734,31094.12
146061,RJF5H52,5 - URBANO COM AR,1-Aug-24,17450,4944.5,3.53,2,872500,247224,29370.33
146061,RJF5H52,5 - URBANO COM AR,1-Oct-24,17190,5194.8,3.31,2,8595,2597,30857.11
146063,KZM8I97,5 - URBANO COM AR,1-Jan-25,10794,3728.8,2.89,2,5397,1864,22149.07
146063,KZM8I97,5 - URBANO COM AR,1-Feb-24,10512,3552.6,2.96,2,525600,177630,21102.44
146063,KZM8I97,5 - URBANO COM AR,1-Apr-24,14784,4054.4,3.65,2,739200,202722,24083.14
146064,KRY7727,5 - URBANO COM AR,1-Jan-24,9447,3787.9,2.49,2,472350,189396,22500.13
146064,KRY7727,5 - URBANO COM AR,1-Jan-25,7481,3015.7,2.48,2,3740,1508,17913.26
146064,KRY7727,5 - URBANO COM AR,1-May-24,7319,3022.4,2.42,2,365950,151119,17953.06
146064,KRY7727,5 - URBANO COM AR,1-Jun-24,7447,2929.6,2.54,2,372350,146481,17401.82
146064,KRY7727,5 - URBANO COM AR,1-Nov-24,9465,3800.4,2.49,2,4732,1900,22574.38
146065,LTT7J61,5 - URBANO COM AR,1-Aug-24,11049,3168.8,3.49,2,552450,158438,18822.67
146065,LTT7J61,5 - URBANO COM AR,1-Oct-24,12533,3844.1,3.26,2,6266,1922,22833.95
146066,KKV9E51,5 - URBANO COM AR,1-Jan-24,8869,3084.8,2.88,2,443450,154240,18323.71
146066,KKV9E51,5 - URBANO COM AR,1-May-24,8673,3085.9,2.81,2,433650,154293,18330.25
146066,KKV9E51,5 - URBANO COM AR,1-Jul-24,8304,2566.3,3.24,2,415200,128316,15243.82
146066,KKV9E51,5 - URBANO COM AR,1-Oct-24,9741,3485.6,2.79,2,4870,1743,20704.46
146069,SRA2G50,5 - URBANO COM AR,1-Jan-24,7846,2772.2,2.83,2,392300,138609,16466.87
146069,SRA2G50,5 - URBANO COM AR,1-Mar-24,8213,3577.2,2.3,2,410650,178859,21248.57
146069,SRA2G50,5 - URBANO COM AR,1-Sep-24,8493,3223.1,2.63,2,4246,1612,19145.21
146069,SRA2G50,5 - URBANO COM AR,1-Oct-24,9116,3588.2,2.54,2,4558,1794,21313.91
146069,SRA2G50,5 - URBANO COM AR,1-Dec-24,9322,3981.9,2,2,5,1991,23652.49
146073,RKV9E56,5 - URBANO COM AR,1-May-24,9188,3312.9,2.77,2,459400,165647,19678.63
146073,RKV9E56,5 - URBANO COM AR,1-Sep-24,8507,3006.4,2.83,2,4254,1503,17858.02
146073,RKV9E56,5 - URBANO COM AR,1-Dec-24,8402,3025.9,3,2,4,1513,17973.85
146081,LUK7I19,5 - URBANO COM AR,1-Jan-24,9724,3432.2,2.83,2,486200,171612,20387.27
146081,LUK7I19,5 - URBANO COM AR,1-Feb-24,8513,3148.1,2.7,2,425650,157406,18699.71
146081,LUK7I19,5 - URBANO COM AR,1-Mar-24,9407,3471.9,2.71,2,470350,173597,20623.09
146085,SQY5E00,5 - URBANO COM AR,1-Jan-25,7714,3544.7,2.18,2,3857,1772,21055.52
146086,SRB8I70,5 - URBANO COM AR,1-May-24,6534,2036.1,3.21,2,326700,101807,12094.43
146086,SRB8I70,5 - URBANO COM AR,1-Sep-24,11028,3553.9,3,2,5514,1777,21110.17
146086,SRB8I70,5 - URBANO COM AR,1-Dec-24,10154,3158.8,3,2,5,1579,18763.27
146087,LUI5H61,5 - URBANO COM AR,1-Jan-25,9063,3197.6,2.83,2,4532,1599,18993.74
146087,LUI5H61,5 - URBANO COM AR,1-Aug-24,9007,2947.3,3.06,2,450350,147367,17506.96
146090,RJY7D01,5 - URBANO COM AR,1-Jan-24,11046,3388.6,3.26,2,552300,169429,20128.28
146090,RJY7D01,5 - URBANO COM AR,1-Jan-25,11983,3595.4,3.33,2,5992,1798,21356.68
146090,RJY7D01,5 - URBANO COM AR,1-Mar-24,11041,3336.3,3.31,2,552050,166814,19817.62
146090,RJY7D01,5 - URBANO COM AR,1-May-24,11317,3372.7,3.36,2,565850,168637,20033.84
146090,RJY7D01,5 - URBANO COM AR,1-Aug-24,10343,2913.3,3.55,2,517150,145663,17305
146090,RJY7D01,5 - URBANO COM AR,1-Nov-24,10267,3077.8,3.34,2,5134,1539,18282.13
146091,RJY7D02,5 - URBANO COM AR,1-Jan-25,10713,3227.3,3.32,2,5356,1614,19170.16
146091,RJY7D02,5 - URBANO COM AR,1-Apr-24,9912,3348.9,2.96,2,495600,167447,19892.47
146093,LUI5H60,5 - URBANO COM AR,1-Feb-24,8538,2964.6,2.88,2,426900,148228,17609.72
146093,LUI5H60,5 - URBANO COM AR,1-Apr-24,9725,3391.2,2.87,2,486250,169560,20143.73
146093,LUI5H60,5 - URBANO COM AR,1-Jul-24,9581,2918.5,3.28,2,479050,145923,17335.89
146093,LUI5H60,5 - URBANO COM AR,1-Dec-24,9582,3177,3,2,5,1588,18871.38
146094,RJI9G10,5 - URBANO COM AR,1-Jan-24,9606,3010.6,3.19,2,480300,150530,17882.96
146094,RJI9G10,5 - URBANO COM AR,1-Feb-24,10466,3247.5,3.22,2,523300,162377,19290.15
146094,RJI9G10,5 - URBANO COM AR,1-Aug-24,10229,2895.6,3.53,2,511450,144782,17199.86
146095,SRD9C75,5 - URBANO COM AR,1-Jan-25,11730,3827.4,3.06,2,5865,1914,22734.76
146095,SRD9C75,5 - URBANO COM AR,1-Aug-24,10269,2954.8,3.48,2,513450,147741,17551.51
146100,SRB8I78,5 - URBANO COM AR,1-Jul-24,12175,3757.5,3.24,2,608750,187873,22319.55
146100,SRB8I78,5 - URBANO COM AR,1-Aug-24,9588,3083.8,3.11,2,479400,154191,18317.77
146100,SRB8I78,5 - URBANO COM AR,1-Nov-24,10588,3485.2,3.04,2,5294,1743,20702.09
146102,KXD9618,5 - URBANO COM AR,1-May-24,6068,2400.2,2.53,2,303400,120009,14257.19
146102,KXD9618,5 - URBANO COM AR,1-Jun-24,6588,2528.4,2.61,2,329400,126419,15018.7
146102,KXD9618,5 - URBANO COM AR,1-Oct-24,7177,2750.6,2.61,2,3588,1375,16338.56
146102,KXD9618,5 - URBANO COM AR,1-Nov-24,7013,2740.7,2.56,2,3506,1370,16279.76
146104,KRR2725,5 - URBANO COM AR,1-Jul-24,11157,3641.4,3.06,2,557850,182068,21629.92
146104,KRR2725,5 - URBANO COM AR,1-Nov-24,9370,3398.6,2.76,2,4685,1699,20187.68
146105,SRS0B53,5 - URBANO COM AR,1-Jan-25,11736,3737,3.14,2,5868,1869,22197.78
146105,SRS0B53,5 - URBANO COM AR,1-May-24,10170,3378.6,3.01,2,508500,168931,20068.88
146109,KRY7725,5 - URBANO COM AR,1-Jan-25,9449,3180.5,2.97,2,4724,1590,18892.17
146109,KRY7725,5 - URBANO COM AR,1-Feb-24,8490,3291.2,2.58,2,424500,164561,19549.73
146109,KRY7725,5 - URBANO COM AR,1-Jun-24,7379,2715.7,2.72,2,368950,135784,16131.26
146110,KRY6883,5 - URBANO COM AR,1-Jan-24,8763,3369.7,2.6,2,438150,168486,20016.02
146110,KRY6883,5 - URBANO COM AR,1-Jan-25,7784,3212.2,2.42,2,3892,1606,19080.47
146110,KRY6883,5 - URBANO COM AR,1-Aug-24,8112,2819.3,2.88,2,405600,140965,16746.64
146110,KRY6883,5 - URBANO COM AR,1-Sep-24,7906,2768.7,2.86,2,3953,1384,16446.08
146110,KRY6883,5 - URBANO COM AR,1-Dec-24,7813,3082.1,3,2,4,1541,18307.67
146111,RIO3G89,5 - URBANO COM AR,1-Jan-24,4092,1534.3,2.67,2,204600,76713,9113.74
146111,RIO3G89,5 - URBANO COM AR,1-Jun-24,8666,3359.9,2.58,2,433300,167994,19957.81
146111,RIO3G89,5 - URBANO COM AR,1-Aug-24,9306,3573.2,2.6,2,465300,178661,21224.81
146111,RIO3G89,5 - URBANO COM AR,1-Nov-24,9708,4069.1,2.39,2,4854,2035,24170.45
146112,RIO3G94,5 - URBANO COM AR,1-Feb-24,7832,2985.9,2.62,2,391600,149296,17736.25
146112,RIO3G94,5 - URBANO COM AR,1-Mar-24,9732,3694,2.63,2,486600,184698,21942.36
146112,RIO3G94,5 - URBANO COM AR,1-Apr-24,8373,3151.9,2.66,2,418650,157593,18722.29
146112,RIO3G94,5 - URBANO COM AR,1-May-24,7297,2882.6,2.53,2,364850,144128,17122.64
146112,RIO3G94,5 - URBANO COM AR,1-Sep-24,14150,4393,3,2,7075,2196,26094.42
146112,RIO3G94,5 - URBANO COM AR,1-Dec-24,6953,2594.8,3,2,3,1297,15413.11
146113,LRJ2E73,5 - URBANO COM AR,1-Jan-24,7147,2250.6,3.18,2,357350,112530,13368.56
146113,LRJ2E73,5 - URBANO COM AR,1-Jan-25,8489,2395.2,3.54,2,4244,1198,14227.49
146113,LRJ2E73,5 - URBANO COM AR,1-Mar-24,12408,3759.3,3.3,2,620400,187963,22330.24
146113,LRJ2E73,5 - URBANO COM AR,1-Jul-24,14546,3959.7,3.67,2,727300,197986,23520.62
146113,LRJ2E73,5 - URBANO COM AR,1-Aug-24,14462,4042.2,3.58,2,723100,202111,24010.67
146115,KRY7728,5 - URBANO COM AR,1-Feb-24,7241,2460.6,2.94,2,362050,123031,14615.96
146115,KRY7728,5 - URBANO COM AR,1-Apr-24,8522,3056.4,2.79,2,426100,152820,18155.02
146115,KRY7728,5 - URBANO COM AR,1-May-24,7822,2739.3,2.86,2,391100,136964,16271.44
146115,KRY7728,5 - URBANO COM AR,1-Aug-24,9472,3171.7,2.99,2,473600,158584,18839.9
146115,KRY7728,5 - URBANO COM AR,1-Oct-24,9733,3298.6,2.95,2,4866,1649,19593.68
146116,KRY7726,5 - URBANO COM AR,1-Jan-24,9228,3064.3,3.01,2,461400,153214,18201.94
146116,KRY7726,5 - URBANO COM AR,1-Dec-24,8731,3011,3,2,4,1506,17885.34
146117,KRY6880,5 - URBANO COM AR,1-Nov-24,8987,2979,3.02,2,4494,1489,17695.26
146137,KRR2731,5 - URBANO COM AR,1-Jan-24,11537,4039.9,2.86,2,576850,201995,23997.01
146137,KRR2731,5 - URBANO COM AR,1-Jul-24,11413,3785.2,3.02,2,570650,189260,22484.09
146137,KRR2731,5 - URBANO COM AR,1-Nov-24,10166,3619,2.81,2,5083,1809,21496.86
146137,KRR2731,5 - URBANO COM AR,1-Dec-24,10479,3661.4,3,2,5,1831,21748.72
146138,KRR2729,5 - URBANO COM AR,1-Jan-24,11357,4200,2.7,2,567850,209999,24948
146138,KRR2729,5 - URBANO COM AR,1-Jan-25,9244,3428.5,2.7,2,4622,1714,20365.29
146138,KRR2729,5 - URBANO COM AR,1-Jun-24,8779,3300.7,2.66,2,438950,165034,19606.16
146138,KRR2729,5 - URBANO COM AR,1-Aug-24,8749,3151.9,2.78,2,437450,157594,18722.29
146140,LSQ6098,5 - URBANO COM AR,1-Jan-25,10906,4051.2,2.69,2,5453,2026,24064.13
146140,LSQ6098,5 - URBANO COM AR,1-Jun-24,10522,3764.4,2.8,2,526100,188221,22360.54
146140,LSQ6098,5 - URBANO COM AR,1-Jul-24,10588,3729.7,2.84,2,529400,186487,22154.42
146140,LSQ6098,5 - URBANO COM AR,1-Sep-24,10820,3899.6,2.77,2,5410,1950,23163.62
146140,LSQ6098,5 - URBANO COM AR,1-Nov-24,9380,3895.7,2.41,2,4690,1948,23140.46
146141,LSQ6101,5 - URBANO COM AR,1-Oct-24,10918,3944.9,2.77,2,5459,1972,23432.71
146142,KRT2186,5 - URBANO COM AR,1-Jan-24,10476,3768.1,2.78,2,523800,188405,22382.51
146142,KRT2186,5 - URBANO COM AR,1-Jun-24,9948,3537.3,2.81,2,497400,176867,21011.56
146142,KRT2186,5 - URBANO COM AR,1-Jul-24,9861,3352.7,2.94,2,493050,167635,19915.04
146142,KRT2186,5 - URBANO COM AR,1-Dec-24,9333,3349.8,3,2,5,1675,19897.81
146143,KRT2184,5 - URBANO COM AR,1-Jan-25,8003,2480.1,3.23,2,4002,1240,14731.79
146143,KRT2184,5 - URBANO COM AR,1-Jun-24,10475,3731,2.81,2,523750,186551,22162.14
146143,KRT2184,5 - URBANO COM AR,1-Jul-24,6126,2284.1,2.68,2,306300,114204,13567.55
146144,LSU3249,5 - URBANO COM AR,1-Feb-24,6638,2886.5,2.3,2,331900,144327,17145.81
146144,LSU3249,5 - URBANO COM AR,1-Apr-24,7302,3208,2.28,2,365100,160402,19055.52
146144,LSU3249,5 - URBANO COM AR,1-Nov-24,7374,3315.4,2.22,2,3687,1658,19693.48
146145,LSU3250,5 - URBANO COM AR,1-Feb-24,8981,3802.3,2.36,2,449050,190117,22585.66
146145,LSU3250,5 - URBANO COM AR,1-Mar-24,9141,3840.9,2.38,2,457050,192046,22814.95
146145,LSU3250,5 - URBANO COM AR,1-May-24,10051,4192.4,2.4,2,502550,209618,24902.86
146146,LSU3248,5 - URBANO COM AR,1-Sep-24,9585,3616.3,2.65,2,4792,1808,21480.82
146147,KRT2185,5 - URBANO COM AR,1-Dec-24,7832,3109.4,3,2,4,1555,18469.84
146148,LSU3251,5 - URBANO COM AR,1-Apr-24,8227,3587.7,2.29,2,411350,179385,21310.94
146148,LSU3251,5 - URBANO COM AR,1-Aug-24,9729,3708.5,2.62,2,486450,185424,22028.49
146148,LSU3251,5 - URBANO COM AR,1-Nov-24,8844,3908.7,2.26,2,4422,1954,23217.68
146148,LSU3251,5 - URBANO COM AR,1-Dec-24,9084,3870.1,2,2,5,1935,22988.39
146067,RKU6B63,5 - URBANO COM AR,1-Mar-25,16609,4949.5,3.36,2,8304.5,2474.74,29400.03
146146,LSU3248,5 - URBANO COM AR,1-Mar-25,10150,4294.1,2.36,2,5075,2147.05,25506.95
103065,LMP3D06,5 - URBANO COM AR,1-Mar-25,10088,4033.5,2.5,2,5044,2016.75,23958.99
146010,KZO6I36,5 - URBANO COM AR,1-Mar-25,11724,3963.3,2.96,2,5862,1981.63,23542
146111,RIO3G89,5 - URBANO COM AR,1-Mar-25,9139,3780,2.42,2,4569.5,1890.02,22453.2
103062,LNH5J42,5 - URBANO COM AR,1-Mar-25,8072,3741.8,2.16,2,4036,1870.92,22226.29
146141,LSQ6101,5 - URBANO COM AR,1-Mar-25,9980,3740.7,2.67,2,4990,1870.34,22219.76
